Term Alabama	1597-NI	1597-NI.pdf	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	0	0		Life Insurance Buyer's Guide
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2884	2884		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2885	2885		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2886	2886		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2887	2887		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2888	2888		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2889	2889		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2890	2890		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2891	2891		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2892	2892		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2893	2893		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2894	2894		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2895	2895		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2896	2896		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2897	2897		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2898	2898		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2899	2899		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2900	2900		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2901	2901		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2902	2902		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2903	2903		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2904	2904		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2905	2905		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2906	2906		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2907	2907		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2908	2908		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2909	2909		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2910	2910		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2911	2911		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2912	2912		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2913	2913		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2914	2914		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2915	2915		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2916	2916		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2917	2917		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2918	2918		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2919	2919		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2920	2920		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2921	2921		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2922	2922		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2923	2923		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2924	2924		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2925	2925		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2926	2926		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2927	2927		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2928	2928		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2929	2929		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2930	2930		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2931	2931		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2932	2932		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2933	2933		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2934	2934		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2935	2935		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2936	2936		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2937	2937		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2938	2938		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2939	2939		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2940	2940		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2941	2941		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2942	2942		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2943	2943		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2944	2944		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2945	2945		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2946	2946		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2947	2947		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2948	2948		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2949	2949		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2950	2950		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2951	2951		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2952	2952		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2953	2953		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2954	2954		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2955	2955		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2956	2956		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2957	2957		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2958	2958		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2959	2959		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2960	2960		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2961	2961		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2962	2962		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2963	2963		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2964	2964		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2965	2965		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2966	2966		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2967	2967		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2968	2968		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2969	2969		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2970	2970		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2971	2971		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2972	2972		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2973	2973		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2974	2974		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2975	2975		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2976	2976		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2977	2977		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2978	2978		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2979	2979		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2980	2980		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2981	2981		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2982	2982		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2983	2983		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2984	2984		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2985	2985		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2986	2986		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2987	2987		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2988	2988		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2989	2989		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2990	2990		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2991	2991		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2992	2992		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2993	2993		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2994	2994		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2995	2995		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2996	2996		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2997	2997		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2998	2998		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	2999	2999		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	3000	3000		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	3001	3001		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	3002	3002		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	3003	3003		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	3004	3004		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	3005	3005		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	3006	3006		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	3007	3007		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	3008	3008		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	3009	3009		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	3010	3010		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	3011	3011		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	3012	3012		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
Term New	Mexico	Mexico	TRUE 		FALSE 	TRUE 	FALSE 	TRUE 	3013	3013		6482-STD	Verification of Existing Life Insurance or Annuities This form may be used for annuity product sales in some states. This form may be used with Form 6605 in some states.
